idx,dir,model,inp,gold,out,acc
40,decode,ft,𛀈𛀙𛂝𛀕𛄞𛁯𛂎𛀄𛃻𛃇𛁤𛀡゙𛀆𛄗𛃋𛁬𛀶𛁵𛀭𛁡゙𛀼𛀉。,いかのおもてにあるまちがいをみつけてください。,いかのえんてにあるまちがいをみつけてきたさい。,0.8695652173913043
40,encode,ft,いかのおもてにあるまちがいをみつけてください。,いかのおもてにあるまちがいをみつけてください。,𛀆𛀈𛂜𛃢𛃖𛁱゙𛀄𛃽𛃅𛁦𛀟゙𛀉𛄚𛃏𛁫𛀿𛁕𛁲𛀬𛁞゙𛀷。,0.6324110671936759
41,decode,ft,𛀽゙𛀈𛁠𛀭𛀤𛄞𛄝𛂇𛂨𛀉𛀝𛂙𛃧𛀎𛂃𛁈゙ゅ𛀍𛀪゙ょ𛀊𛀇𛄞𛂉𛁺っ𛁵𛂜𛃔𛃱っ𛁹𛀢゙𛀃𛃳𛃂𛁐：,ざいたくきんむにはいかのようなじゅうぎょういんにとってのめりっとがあります：,ざいたくきんにはいかのようなじゅうぎょういんとしてのめりっとがあってます。,0.868421052631579
41,encode,ft,ざいたくきんむにはいかのようなじゅうぎょういんにとってのめりっとがあります：,ざいたくきんむにはいかのようなじゅうぎょういんにとってのめりっとがあります：,𛁄゙𛀇𛁠𛀫𛀦𛄞𛃍𛂈𛂡𛀆𛀘𛂁𛃩𛀎𛂜𛁉゙ゅ𛀌𛀤゙ょ𛀋𛀇𛄝𛁷𛁅𛁮𛂚𛃗𛃶っ𛁻𛀢゙�,0.5382775119617226
42,decode,ft,𛁄゙ょ𛄝𛂟、𛀅𛁞𛃭𛁇𛀈𛁺𛄝𛁡゙𛁥𛁹𛀉っ𛁈ょ𛂉𛄋𛃭𛀎𛂘𛁸𛄖𛁠𛂜𛁆𛄞𛁮゙𛀈𛃆𛁈𛁡。,じょんは、あたらしいともだちといっしょにわらうことをたのしんでいました。,じょうは、あたらしいともだちといっしょうをわらうことをたのしんでいました。,0.9444444444444444
42,encode,ft,じょんは、あたらしいともだちといっしょにわらうことをたのしんでいました。,じょんは、あたらしいともだちといっしょにわらうことをたのしんでいました。,𛁉゙ょ𛄝𛂡、𛀃𛁞𛃯𛁈𛃢𛁽𛁭゙𛁠゙𛁣𛁷𛀇っ𛁆ょ𛂎゙𛄌𛃾𛂜𛀺𛁹𛄘𛁟𛂘𛁅𛄞𛁄𛁵𛀆𛁞,0.5310457516339868
43,decode,ft,𛁓𛀉𛂭𛄞𛄚𛀺𛀎𛂍ゅ𛀍𛁏𛃹𛁟𛃖𛂜𛁹っ𛂱゚5𛂙𛀕𛄞𛃯𛀉𛄝𛁑𛁭𛀃𛂦𛀈𛀘𛂜𛁷𛀎𛃴𛁮゙𛁌：,せいひんをこうにゅうするためのとっぷ5のおんらいんすとあはいかのとうりです：,せいひんをこうにゅうするためのとっと5のえんらいんすつあはいかのとうりである。,0.868421052631579
43,encode,ft,せいひんをこうにゅうするためのとっぷ5のおんらいんすとあはいかのとうりです：,せいひんをこうにゅうするためのとっぷ5のおんらいんすとあはいかのとうりです：,𛁓𛀉𛂫𛄞𛄖𛀻𛀌𛂊ゅ𛀎𛁏𛃹𛁟𛃔𛂝𛁽っ𛂰゚5𛂜𛀕𛄞𛃶𛀈𛄞𛁍𛁸𛀅𛂨𛀆𛀗𛂙𛁺𛀋𛃲,0.6315789473684211
44,decode,ft,APA𛁐𛁟𛀆𛃻𛂋𛁆𛁡𛀡゙𛀆、𛀨𛁉゙𛂦𛀉𛀜𛂜𛃬𛀎𛂇𛂲ぉー𛃃っ𛁹𛁀𛃿𛃽𛂳゙𛀩𛁯゙𛁋。,APAすたいるにしたがい、きじはいかのようにふぉーまっとされるべきです。,あぱすたいするにしたがい、きじはいかのようにおふぉーとされるべっきでし。,0.8333333333333334
44,encode,ft,APAすたいるにしたがい、きじはいかのようにふぉーまっとされるべきです。,APAすたいるにしたがい、きじはいかのようにふぉーまっとされるべきです。,APA𛁈𛁟𛃲𛀎𛂊𛁅𛁡𛀢゙𛀆、𛀦𛁇゙𛂧𛀆𛀞𛁽𛃫𛀌𛂋𛂰ょ𛀍𛄝𛁭𛁻𛁄𛃾𛃸𛂘𛁹𛀠゙𛂎,0.5293650793650794
45,decode,ft,𛁡𛄝𛀺゙「Mountains」𛂞9𛃗𛁆゙𛁮゙𛁎。𛂃𛀜゙𛁂𛂉3𛄘𛀯𛄋𛀓𛃽𛁸、9+3=12𛂉𛂀𛃱𛃈𛁍。,たんご「Mountains」は9もじです。ながさに3をくわえると、9+3=12になります。,たんご「 mountains」は9ばじであります。なかがに3をくわえると、9+3=12になります。,0.9333333333333333
45,encode,ft,たんご「Mountains」は9もじです。ながさに3をくわえると、9+3=12になります。,たんご「Mountains」は9もじです。ながさに3をくわえると、9+3=12になります。,𛁞𛄝𛀺゙「𛃄𛃂𛀽゙」𛂤9𛄝𛁅゙𛁲゙𛀅𛃶𛃖𛁱゙𛀆𛃼。𛂄𛀗゙𛀾𛂉3𛄚𛀯𛄌𛀒𛃹𛁻、9+3=12𛂎�,0.345
46,decode,ft,𛀞𛂝𛁅゙ょ𛂡𛁇゙𛂲゙𛄞𛂜𛁫𛃂𛁃𛀧𛄗𛃉𛁬𛃕𛁠。,かのじょはじぶんのつまさきをみつめた。,かのじょはじぶんのつまさきをみつめた。,1.0
46,encode,ft,かのじょはじぶんのつまさきをみつめた。,かのじょはじぶんのつまさきをみつめた。,𛀙𛂜𛁄゙ょ𛁈゙𛂱゙𛄞𛂝𛁬𛃗𛁅𛀻𛀩𛄚𛃏𛁫𛃖𛁠。,0.5817174515235457
47,decode,ft,𛂍𛄞𛀴゙𛄞𛂚𛂜𛀍𛂟𛁹゙𛂜𛃪𛀌𛂋𛀧𛂙𛀍𛁎𛃸𛂝𛁮゙𛁑𛀛？,にんげんののうはどのようにきのうするのですか？,にんげんののはどうのようなようにきのうするのでは。,0.8260869565217391
47,encode,ft,にんげんののうはどのようにきのうするのですか？,にんげんののうはどのようにきのうするのですか？,𛂊𛄝𛀶゙𛄞𛂜𛂘𛀌𛂧𛁺゙𛀋𛃱𛂚𛀍𛁏𛃹𛂘𛁸𛂎゙𛀅𛃽𛀟？,0.5256916996047432
48,decode,ft,𛂡𛀈𛃿𛁪𛂝𛁤ゅ𛀋𛀖𛀊𛃫𛀊𛁙𛄜𛃉𛁭𛀳𛃽𛁟𛃔𛂛𛄀𛀉𛁸𛁅𛁰、𛁭𛀨゙𛂝𛀟𛄞𛁌𛀌𛀞゙𛀄𛃶𛃇𛁋。,はいれつのちゅうおうようそをみつけるためのれいとして、つぎのかんすうがあります。,はいれつのちゅうおうようそをみつけるためのれいとして、とぎのかんすうがありました。,0.95
48,encode,ft,はいれつのちゅうおうようそをみつけるためのれいとして、つぎのかんすうがあります。,はいれつのちゅうおうようそをみつけるためのれいとして、つぎのかんすうがあります。,𛂥𛀆𛄁𛁭𛁫𛂚𛁦ゅ𛀌𛀖𛀎𛃩𛀊𛁗𛄜𛃏𛁪𛀿𛃽𛁞𛃔𛂝𛃵𛀉𛁺𛁅𛁮、𛁬𛀻゙𛂜𛀟𛄞𛁒,0.6183823529411764
49,decode,ft,𛀴𛀘゙𛄉𛂚𛁉𛁬𛀟𛄞𛄖𛀅𛁽𛄊𛁋𛁡𛄞𛀺゙𛂝𛂬𛁻𛁩𛂨「𛃞𛄋𛁽𛀠𛀈」𛂎゙𛁍。,けがわのしつかんをあらわすたんごのひとつは「やわらかい」です。,けがわのしつかんをあらわすたんごのひとつは「やわらかい」でした。,0.967741935483871
49,encode,ft,けがわのしつかんをあらわすたんごのひとつは「やわらかい」です。,けがわのしつかんをあらわすたんごのひとつは「やわらかい」です。,𛀳𛀗゙𛄌𛂜𛁄𛁫𛀡𛄞𛄖𛀅𛃺𛁟𛄝𛀸゙𛂚𛁠𛀇𛂦「𛃢𛄉𛃯𛀣𛀆」𛁲゙𛁐。,0.5069124423963134
50,decode,ft,【𛁞𛀉𛁺𛃽】「𛃴𛀽𛀇𛀫𛃸𛄙𛁡𛁞゙𛁄𛀬𛀖𛀹𛂄𛀍」,【たいとる】「りさいくるをただしくおこなう」,たいとる「りさいくするをただしつおこなう」,0.8636363636363636
50,encode,ft,【たいとる】「りさいくるをただしくおこなう」,【たいとる】「りさいくるをただしくおこなう」,𛁡𛀆𛁹𛃷「𛃴𛁄𛀻𛀱𛀰𛄝𛄘𛁠𛁞゙𛀫𛁈𛀢𛂎𛀖𛀸𛂅𛀌」,0.5632411067193676
51,decode,ft,𛂿𛀎𛁴𛀇𛁇𛀤14 + 35𛂜𛀵っ𛀝𛂢49𛁮゙𛁏。,ほうていしき14 + 35のけっかは49です。,ほうていしき14 + 35のけっかは49です。,1.0
51,encode,ft,ほうていしき14 + 35のけっかは49です。,ほうていしき14 + 35のけっかは49です。,𛂺𛀋𛁷𛀇𛁈𛀨14 + 35𛂜𛀵っ𛀝𛂡49𛁶゙𛁱゙𛀣。,0.49456521739130427
52,decode,ft,I. 𛀔ー𛂱゚𛂎𛄝𛀱゙ - 𛁻𛀊𛁉゙ょ𛀌𛁈゙𛄞𛂰゙𛁬𛁺𛁅゙ょ𛀊𛀪ょ𛀊𛂚𛁉ょ𛀎𛀗𛀆,I. おーぷにんぐ - とうじょうじんぶつとじょうきょうのしょうかい,えっぽんぐ - とうじょうじんぶつとじょうきょうのしょうかい。,0.7941176470588235
52,encode,ft,I. おーぷにんぐ - とうじょうじんぶつとじょうきょうのしょうかい,I. おーぷにんぐ - とうじょうじんぶつとじょうきょうのしょうかい,𛀔𛀖𛂮゚𛂊𛄝𛀭゙𛁽𛁉゙ょ𛀋𛁄゙𛄞𛂲゙𛁬𛁷𛁇゙ょ𛀌𛀦ょ𛀎𛂜𛁅ょ𛀍𛀕𛀈。,0.4852941176470589
53,decode,ft,𛀄𛁹𛃭𛄝𛁯ぃっ𛀱𛀖ー𛁅ゃ𛄝𛀷゙𛄝𛁁𛄝𛂝𛀼𛀛𛂀𛂚𛀈っ𛁅ゅ𛂟、𛀂𛁸𛁽𛄞𛁱ぃっ𛀯・𛀺っ𛁭゙𛁰゙𛁎。,あとらんてぃっくおーしゃんげんさんのさかなのいっしゅは、あとらんてぃっく・こっどです。,またろんていくおいちやんげんさんのはかのいっしゅは、またろんていく・こっとです。,0.6511627906976745
53,encode,ft,あとらんてぃっくおーしゃんげんさんのさかなのいっしゅは、あとらんてぃっく・こっどです。,あとらんてぃっくおーしゃんげんさんのさかなのいっしゅは、あとらんてぃっく・こっどです。,𛀹𛃾𛃮𛄝𛁳ぃっ𛀬𛀖𛀊𛁄ゃ𛄞𛀷゙𛄝𛂜𛀻𛁟𛂚𛀆𛀉𛁅ゅ𛂡、𛀸𛃿𛃭𛄞𛁲ぃっ𛀫・𛀹っ𛁽𛁶゙�,0.3875968992248062
54,decode,ft,𛀂ー𛁸𛀻𛂖𛀫𛁉ょ𛄝,あーとこねくしょん,またここくしょん,0.5555555555555556
54,encode,ft,あーとこねくしょん,あーとこねくしょん,𛀃𛀇𛁹𛂘𛂎𛀬𛁐ょ𛄞,0.4320987654320988
55,decode,ft,𛀞𛄁𛂣𛃵ょ𛂘𛀊𛁵゙𛁭𛀚𛃾𛂨𛁶𛁲、𛂶゙っ𛁭゙𛂇𛁡𛀕𛄁𛁞。,かれはりょこうでつかれはてて、べっどにたおれた。,かれはりょこうでつかれたはてて、べっどにたおられた。,1.0
55,encode,ft,かれはりょこうでつかれはてて、べっどにたおれた。,かれはりょこうでつかれはてて、べっどにたおれた。,𛀻𛄁𛂠𛃵ょ𛀺𛀋𛁱゙𛁩𛀢𛃾𛂞𛁳𛁮、𛂲゙っ𛁭゙𛂇𛁡𛀖𛃿𛁟。,0.6927083333333333
56,decode,ft,𛀞𛄁𛁽𛂟𛂫𛁈゙ょ𛀋𛂈𛁅𛁫𛂿゙𛀍𛁈𛁶𛀈𛃖𛁐。,かれらはひじょうにしつぼうしています。,かつらはひじょうにしつぼうしていめす。,0.8947368421052632
56,encode,ft,かれらはひじょうにしつぼうしています。,かれらはひじょうにしつぼうしています。,𛀻𛄁𛃰𛂧𛂩𛁉゙ょ𛀊𛂎𛁇𛁫𛂼゙𛀍𛁆𛁳𛀈𛃸。,0.6578947368421053
57,decode,ft,𛃣𛀊𛁉ょ𛀰𛂊𛀩𛁵𛀬𛄁𛁳𛀍𛄁𛁇𛀆𛁳゙𛁐。True,ゆうしょくにきてくれてうれしいです。True,ゆうしょくにきてくれってうれいである。,0.7272727272727273
57,encode,ft,ゆうしょくにきてくれてうれしいです。True,ゆうしょくにきてくれてうれしいです。True,𛃨𛀊𛁆ょ𛀮𛂉𛀦っ𛁲𛀬𛁶𛀈𛁐𛃼𛁟゙𛀇𛁳゙𛀅𛃸。,0.46363636363636357
58,decode,ft,𛁁゙𛀈𛃒𛂰゙𛄞𛃝𛁯゙𛀘゙𛀫𛀉𛄖𛃜𛁨、10𛂓𛄝𛂝𛀵𛀈𛀶𛄝𛄛𛃜𛁬𛀷𛀆𛀳𛄞𛂿𛀊𛂲𛂆𛁓𛄝𛄞𛄝𛀘。,ざいむぶんやでがくいをもち、10ねんのけいけんをもつけいけんほうふなせんもんか。,ざいむぶんやでがくいをもつ、10ねんのけいけんをもつけいけんほうふなせんもんも。,0.95
58,encode,ft,ざいむぶんやでがくいをもち、10ねんのけいけんをもつけいけんほうふなせんもんか。,ざいむぶんやでがくいをもち、10ねんのけいけんをもつけいけんほうふなせんもんか。,𛁄゙𛀆𛄞𛂰゙𛄝𛃠𛁲゙𛀟゙𛀭𛀈𛄚𛁡𛃔、10𛂘𛄞𛂜𛀶𛀇𛀴𛄝𛄗𛃛𛁪𛀳𛀵𛀈𛄞𛂺𛀊𛂱𛂁,0.44117647058823534
59,decode,ft,𛄊𛁠𛁄𛂢𛀠𛃿𛂍𛁈゙ょ𛀎𛀻ょ𛀊𛂋𛁩𛀇𛁲𛁠𛁏゙𛂔𛃂𛁅𛁟。,わたしはかれにじょうきょうについてたずねました。,わたしはからにじょうきょうについてたずねました。,0.9583333333333334
59,encode,ft,わたしはかれにじょうきょうについてたずねました。,わたしはかれにじょうきょうについてたずねました。,𛀹𛄞𛂟𛀜𛃯𛂈𛁉゙ょ𛀍𛀦ょ𛀊𛂌𛁭𛀇𛁲𛁡𛁧゙𛂎𛀕𛁐𛃸𛀻𛁼𛀅𛁄𛁠。,0.6428571428571428
60,decode,ft,𛀅𛁞𛀐𛁽𛃾𛁟2𛁬𛂜𛁕𛀈𛁌𛀌𛂛𛀺゙𛀎𛀵𛀆𛀅𛀲𛀇𛀼𛄝𛁎𛃻𛀅𛃻𛂘゙𛃴𛁐゙𛃒𛂡𛀆𛀜𛂜𛁷𛀌𛃶𛂎゙𛁑：,あたえられた2つのせいすうのごうけいをけいさんするあるごりずむはいかのとうりです：,あたえられた2つのせいすうのごうけいをけいさんすることができるごりずむはいかのとおりりである。,0.9024390243902439
60,encode,ft,あたえられた2つのせいすうのごうけいをけいさんするあるごりずむはいかのとうりです：,あたえられた2つのせいすうのごうけいをけいさんするあるごりずむはいかのとうりです：,𛀃𛁠𛀒𛃭𛄁𛁡2𛁪𛂝𛁔𛀆𛁏𛀍𛂜𛀺゙𛀋𛀲𛀉𛄚𛀳𛀇𛁄𛄞𛁎𛃹𛀅𛃸𛀻゙𛃮𛁉゙𛄞𛂧�,0.5388026607538803
61,decode,ft,𛁛𛁺𛁮゙𛀃𛃕𛀠゙𛂰っ𛁮𛀇𛃆𛁍。,そとであめがふっています。,それであめがふっていまれす。,0.9230769230769231
61,encode,ft,そとであめがふっています。,そとであめがふっています。,𛁘𛁽𛀅𛂎𛄝𛀙゙𛂲っ𛁶𛀉𛃼。,0.5192307692307692
62,decode,ft,1961𛂘𛄝8𛀛゙𛁫13𛂌𛁢 - 𛂳゙𛃻𛃶𛄞𛂚𛀙𛂶゙𛂝𛀶𛄝𛁖𛁭𛀡゙𛂣𛁄゙𛃈𛃽。,1961ねん8がつ13にち - べるりんのかべのけんせつがはじまる。,1961ねん8がつ13にて - べるりんのかべのけんせつがはじまる。,0.9705882352941176
62,encode,ft,1961ねん8がつ13にち - べるりんのかべのけんせつがはじまる。,1961ねん8がつ13にち - べるりんのかべのけんせつがはじまる。,1961𛂎゙𛀉8𛀟゙𛁬13𛂇𛁨 - 𛂲゙𛃻𛄊𛄝𛂜𛀗𛂞゙𛂚𛀵𛄞𛁓𛁫𛀠゙𛁆゙𛃭𛃾𛃼。,0.43252595155709345
63,decode,ft,𛀸𛂜𛀸𛁇゙𛄝𛂣𛀠𛀕𛃈𛁐𛀭𛄖𛁇𛁮𛀈𛃄𛁈𛁡。,このこじんはかおますくをしていました。,このこじんはかおまつをしていまだした。,0.8947368421052632
63,encode,ft,このこじんはかおますくをしていました。,このこじんはかおますくをしていました。,𛀹𛂜𛀻𛁅゙𛄞𛂡𛀗𛀔𛃕𛁐𛀭𛄘𛁉𛁵𛀈𛁲𛀆𛁱𛀇𛃖𛁄𛁟。,0.7322654462242563
64,decode,ft,𛀨゙ゃ𛁽𛀮𛁯ぃっ𛀬𛀮𛃼𛁕𛀆𛁡゙ー16,ぎゃらくてぃっくくるせいだー16,ぎゃろくていくするせいだい16,0.6875
64,encode,ft,ぎゃらくてぃっくくるせいだー16,ぎゃらくてぃっくくるせいだー16,ぎゃらくてぃっくくるせいだー16,0.0
65,decode,ft,2、3、4、5𛂛𛁔𛀇𛁏𛀋𛂙𛂷𛀆𛀻𛄝𛁨𛂣3.5𛁳゙𛁌。,2、3、4、5のせいすうのへいきんちは3.5です。,2、3、4、5のせいすうのへいきんちは3.5でした。,0.96
65,encode,ft,2、3、4、5のせいすうのへいきんちは3.5です。,2、3、4、5のせいすうのへいきんちは3.5です。,2、3、4、5𛂝𛁖𛀆𛁏𛀍𛂜𛂲𛀇𛀩𛄞𛀢𛂦3.5𛁶゙𛁑。,0.4576
66,decode,ft,𛀹𛂙𛂉𛄞𛄘𛃙っ𛁸𛃘𛃧𛀱𛀅𛃯𛄌𛁑𛀶𛀈𛃬𛀌𛁅𛄜5𛁩𛀅𛀴゙𛁲𛀱𛁠゙𛀼𛀈。,このにんをもっともよくあらわすけいようしを5つあげてください。,このにんをもっともよらくらわすけいようしを5つをげてください。,0.9354838709677419
66,encode,ft,このにんをもっともよくあらわすけいようしを5つあげてください。,このにんをもっともよくあらわすけいようしを5つあげてください。,𛀹𛄞𛂊𛄝𛄙𛃘𛁽𛃚𛃨𛀍𛀅𛃱𛄈𛁐𛀳𛀆𛃩𛀌𛁇𛄜5𛁫𛀅𛀕𛀲𛁴𛀬𛁟゙𛀷𛁮𛀉𛁡。,0.6353861192570869
67,decode,ft,𛁛𛁷𛂛𛀅𛁇𛀔𛁭𛀜゙𛀧𛀸𛀏𛃈𛁑。,そとのあしおとがきこえます。,そのあしおつがきこえます。,0.8571428571428571
67,encode,ft,そとのあしおとがきこえます。,そとのあしおとがきこえます。,𛁝𛂙𛁟𛃖𛂚𛀅𛁄𛀔𛁽𛀗゙𛀦𛀻𛀒𛃺𛀹𛁸。,0.6722689075630253
68,decode,ft,𛂺𛄞𛂧𛁟𛂃𛂝𛀍𛀓𛂉𛀂𛃴𛃃𛁏。,ほんはたなのうえにあります。,ほんはたなのかえにあらせてすすめられる。,0.7857142857142857
68,encode,ft,ほんはたなのうえにあります。,ほんはたなのうえにあります。,𛂺𛄞𛂧𛁡𛂙𛀎𛂚𛀌𛀍𛂉𛀃𛃻。,0.48351648351648346
69,decode,ft,𛀤ょ𛀎𛁉゙ゅ𛂠𛀫𛃭𛁑𛀞゙𛀇っ𛁆ょ𛀌𛀳𛄞𛃕𛀈𛂸゙𛄝𛀨ょ𛀊𛁆𛁿𛀵𛄁𛂢゙𛂂𛃰𛂀𛀈𛁷𛁭𛁟𛀑𛃆𛁉𛁡。,きょうじゅはくらすがいっしょうけんめいべんきょうしなければならないとつたえました。,きょうじゅはくらすがいっしょうけんめいぼんきょうしなければならないとたえました。,0.9512195121951219
69,encode,ft,きょうじゅはくらすがいっしょうけんめいべんきょうしなければならないとつたえました。,きょうじゅはくらすがいっしょうけんめいべんきょうしなければならないとつたえました。,𛀨ょ𛀍𛁆゙ゅ𛂡𛀰𛃮𛁑𛀝゙𛀉っ𛁅ょ𛀋𛀶𛄞𛃖𛀇𛂨゙𛄞𛀤ょ𛀎𛁈𛂄𛀫𛂃𛃽𛂘𛁸𛁯゙𛁠𛀟�,0.47038327526132406
70,decode,ft,𛂪𛁭𛃫𛀊𛂂𛁼𛀨𛂉𛀆𛄞𛁁𛁩𛀜゙𛁲゙𛀥𛂁𛀈𛂥゙𛀃𛀇、,ひつようなときにいんさつができないばあい、,ひつようなときにいんさつができたないばあい。,0.9523809523809523
70,encode,ft,ひつようなときにいんさつができないばあい、,ひつようなときにいんさつができないばあい、,𛂪𛁬𛃧𛀊𛂆𛁻𛂇𛀔𛀉𛁄𛀈𛂎゙𛀅𛃸𛂘゙𛀂𛀉、,0.5396825396825397
71,decode,ft,𛀙𛁌𛁞𛃒𛀷ー𛀤𛂇𛁻っ𛀠𛁅𛁡𛀙𛀇𛁅ゃ𛃬𛀎𛂚𛄇𛀻゙𛁮゙𛁂゙𛀈𛄝𛂜𛀄𛀉𛁱゙𛀃：,かすたむけーきにとっかしたかいしゃようのろごでざいんのあいであ：,かすたむけきにとっかしたかいしゃようのろぐでざいんのあいた:,0.84375
71,encode,ft,かすたむけーきにとっかしたかいしゃようのろごでざいんのあいであ：,かすたむけーきにとっかしたかいしゃようのろごでざいんのあいであ：,𛀙𛁑𛁞𛄝𛀶ー𛀥𛂉𛁷っ𛀘𛁇𛁡𛀗𛀆𛁈ゃ𛃢𛀋𛂚𛄄𛀻゙𛁰゙𛀽゙𛀇𛄞𛂜𛀅𛀆𛁵゙：,0.6774193548387096
72,decode,ft,𛂢𛀉、𛁱゙𛀨𛃖𛁑！𛁠𛃈𛂘゙𛄛𛀋𛃑𛀇𛁫𛁩𛂜𛁻゙𛀎𛂰゙𛁭𛂟：,はい、できます！たまごをうむいつつのどうぶつは：,はい、できめす！たまごをうむいちつとのどうぶつは：,0.9166666666666666
72,encode,ft,はい、できます！たまごをうむいつつのどうぶつは：,はい、できます！たまごをうむいつつのどうぶつは：,𛂥𛀆、𛁲゙𛃾𛃼！𛁞𛃖𛀽゙𛄘𛀎𛃐𛀈𛁫𛂚𛁻゙𛀍𛂱゙𛁭𛂧：,0.6477272727272727
73,decode,ft,𛀈𛀘𛂚3𛁀𛁬𛂝𛂼𛄞𛂟、𛃲ょ𛀍𛁆𛀸𛄞𛂩゚ゅー𛁴ぃ𛄞𛀬゙𛂜𛃱𛀜𛀇𛀅𛂱𛀘𛃖𛃽𛂛𛂉𛃞𛀫𛁠𛁬𛃙𛂜𛁵゙𛁊。,いかの3さつのほんは、りょうしこんぴゅーてぃんぐのりかいをふかめるのにやくたつものです。,いかの3さつのほんは、りょうしこんひゅーてぃんぐのりかいをふかめることにもちたつものである。,0.9090909090909091
73,encode,ft,いかの3さつのほんは、りょうしこんぴゅーてぃんぐのりかいをふかめるのにやくたつものです。,いかの3さつのほんは、りょうしこんぴゅーてぃんぐのりかいをふかめるのにやくたつものです。,𛀆𛀈𛂙3𛁀𛁭𛂚𛂺𛄞𛂡、𛃶ょ𛀍𛁉𛀸𛄝𛂪゚ゅ𛀌𛁵𛀰𛄞𛀱゙𛂜𛃷𛀠𛀇𛄘𛂲𛀗𛃔𛃹𛂋𛃢,0.5084415584415585
74,decode,ft,1. 𛀊𛁢ゅ𛀌𛁟𛄝𛁂𛂟𛀈𛁪𛂢𛁄゙𛃂𛃲𛃈𛁉𛁡𛀘？,1. うちゅうたんさはいつはじまりましたか？,うちゅうたんさはいちはじまりましたか？,0.8181818181818182
74,encode,ft,1. うちゅうたんさはいつはじまりましたか？,1. うちゅうたんさはいつはじまりましたか？,𛂎𛁬ゅ𛀋𛁞𛄝𛁃𛂠𛀈𛁭𛁮゙𛁉゙𛃖𛃺𛀟？,0.40625
75,decode,ft,1𛀘゙𛄅𛄝𛂨𛃖ー𛁹𛃽𛂼𛀌𛂍𛀔𛀈𛁱3.7854𛃵っ𛁼𛃹𛂈𛁛𛀌𛁷𛀎𛁈𛃂𛁐。,1がろんはめーとるほうにおいて3.7854りっとるにそうとうします。,1がろんはまーとるほうにえいて3.7854りっとするようにしようしようします。,0.8823529411764706
